fact_id;waktu_id;nasabah_id;channel_id;wilayah_id;merchant_id;nominal_transaksi;biaya_admin
3723;20260228;326;1;0;0;6642884.0;6500.0
3724;20260213;917;2;1;46;4294733.0;6500.0
3725;20260211;582;5;1;73;5684219.0;2500.0
3726;20260405;214;1;1;0;12984237.0;2500.0
3727;20260313;428;5;3;39;7112945.0;6500.0
3728;20260117;498;1;2;0;1527404.0;6500.0
3729;20260217;663;5;3;13;3218813.0;2500.0
3730;20260217;460;3;1;0;10039128.0;2500.0
3731;20260118;426;5;2;0;610426.0;2500.0
3732;20260222;992;4;3;0;10397810.0;0.0
3733;20260131;70;4;0;18;14636219.0;0.0
3734;20260301;754;4;1;0;11814180.0;6500.0
3735;20260111;514;2;1;7;5888550.0;0.0
3736;20260407;695;3;1;67;11793355.0;2500.0
3737;20260218;993;5;2;0;10410891.0;2500.0
3738;20260121;256;1;2;0;8881008.0;0.0
3739;20260101;240;5;3;63;3465529.0;0.0
3740;20260228;92;5;3;0;4053520.0;2500.0
3741;20260211;49;3;1;77;8561665.0;6500.0
3742;20260228;297;1;3;0;560748.0;0.0
3743;20260128;348;5;3;66;1961871.0;6500.0
3744;20260131;843;4;2;80;7943819.0;6500.0
3745;20260312;624;1;3;0;8513312.0;6500.0
3746;20260210;859;2;1;38;10162716.0;6500.0
3747;20260410;780;2;2;45;9459913.0;2500.0
3748;20260217;274;2;0;94;11807626.0;6500.0
3749;20260311;867;2;1;52;10968110.0;0.0
3750;20260126;352;5;0;40;4512816.0;0.0
3751;20260407;208;1;1;86;11535252.0;2500.0
3752;20260310;936;5;3;14;6392786.0;0.0
3753;20260405;707;2;3;21;1294994.0;0.0
3754;20260316;218;2;2;0;3862295.0;0.0
3755;20260124;152;2;2;82;4031944.0;2500.0
3756;20260401;912;3;2;37;6804450.0;2500.0
3757;20260411;541;2;1;75;11605838.0;6500.0
3758;20260408;999;2;2;75;1607547.0;2500.0
3759;20260105;770;5;2;0;14965929.0;2500.0
3760;20260317;804;5;1;63;9081528.0;6500.0
3761;20260316;348;5;2;58;13258951.0;2500.0
3762;20260303;599;3;0;35;11508866.0;2500.0
3763;20260312;838;2;2;0;1665400.0;6500.0
3764;20260115;675;1;2;13;5966952.0;6500.0
3765;20260222;602;3;2;41;12152433.0;2500.0
3766;20260123;452;5;2;0;11438334.0;6500.0
3767;20260226;639;5;2;68;13065608.0;6500.0
3768;20260218;929;5;2;62;12942259.0;0.0
3769;20260126;833;5;1;0;10550245.0;2500.0
3770;20260330;356;2;1;0;9776868.0;0.0
3771;20260308;210;4;1;0;4004310.0;0.0
3772;20260315;861;5;1;29;14969447.0;2500.0
3773;20260129;302;4;3;0;5176011.0;2500.0
3774;20260325;906;2;1;68;4596651.0;6500.0
3775;20260126;923;2;1;91;11215719.0;6500.0
3776;20260227;658;1;3;86;7880870.0;2500.0
3777;20260119;975;5;3;12;14019899.0;0.0
3778;20260327;221;5;3;67;8053059.0;2500.0
3779;20260220;279;2;1;85;7298022.0;6500.0
3780;20260120;626;1;1;1;3922323.0;2500.0
3781;20260131;873;4;0;67;8020518.0;6500.0
3782;20260207;410;5;2;0;6081049.0;6500.0
3783;20260301;524;1;0;27;14634443.0;2500.0
3784;20260129;239;3;0;35;13939885.0;6500.0
3785;20260308;592;3;3;46;3033669.0;6500.0
3786;20260209;284;1;1;0;6052853.0;2500.0
3787;20260321;354;2;1;13;2324864.0;0.0
3788;20260203;788;4;1;91;1657396.0;0.0
3789;20260215;530;5;3;41;1050909.0;0.0
3790;20260130;906;2;3;42;7317219.0;6500.0
3791;20260325;443;2;0;30;14251745.0;6500.0
3792;20260326;622;3;1;12;12924262.0;0.0
3793;20260228;659;2;3;31;7051509.0;6500.0
3794;20260205;506;1;1;0;12335227.0;6500.0
3795;20260215;71;2;2;88;8647837.0;6500.0
3796;20260327;148;3;1;0;9874422.0;6500.0
3797;20260403;433;5;1;12;5475703.0;2500.0
3798;20260407;1;5;0;85;9532704.0;0.0
3799;20260206;9;2;1;59;3133641.0;2500.0
3800;20260204;883;2;0;22;1449190.0;2500.0
3801;20260326;891;1;3;39;873465.0;2500.0
3802;20260111;138;2;3;0;8542755.0;2500.0
3803;20260328;844;2;0;2;8881501.0;0.0
3804;20260106;27;1;3;81;2782522.0;2500.0
3805;20260126;866;3;2;59;2820405.0;0.0
3806;20260323;147;5;2;0;11061690.0;2500.0
3807;20260310;634;1;2;52;11604163.0;0.0
3808;20260115;820;2;2;86;4041422.0;0.0
3809;20260405;721;4;1;24;11073795.0;0.0
3810;20260219;893;5;0;50;792410.0;0.0
3811;20260116;54;2;3;6;10414866.0;0.0
3812;20260119;342;4;3;8;4967680.0;2500.0
3813;20260113;183;2;2;56;5861161.0;0.0
3814;20260108;434;4;3;0;13278801.0;6500.0
3815;20260323;764;1;2;55;8705891.0;0.0
3816;20260329;110;2;2;68;615630.0;6500.0
3817;20260216;332;1;1;0;5778263.0;0.0
3818;20260115;346;1;2;45;8285122.0;2500.0
3819;20260404;377;4;0;0;2093712.0;0.0
3820;20260317;642;5;2;86;2098969.0;6500.0
3821;20260321;648;2;3;94;2576715.0;2500.0
3822;20260326;998;2;3;73;11819250.0;0.0
3823;20260326;120;3;2;88;13640016.0;6500.0
3824;20260227;917;2;1;81;12361148.0;6500.0
3825;20260331;394;2;3;27;3656238.0;2500.0
3826;20260312;584;5;3;0;1531393.0;2500.0
3827;20260115;124;2;3;69;13407441.0;6500.0
3828;20260311;523;5;3;95;12281694.0;6500.0
3829;20260202;454;1;3;87;6087224.0;0.0
3830;20260106;156;4;1;91;3605335.0;2500.0
3831;20260209;800;2;0;21;9420198.0;6500.0
3832;20260316;871;2;2;31;7362379.0;2500.0
3833;20260323;539;2;3;0;8378790.0;0.0
3834;20260103;282;2;3;0;150941.0;2500.0
3835;20260109;372;3;2;40;10646782.0;0.0
3836;20260127;620;5;1;19;5173817.0;0.0
3837;20260305;679;4;0;83;14694790.0;0.0
3838;20260408;4;3;2;0;9161282.0;6500.0
3839;20260309;156;2;3;0;10176040.0;0.0
3840;20260406;923;2;3;85;11794093.0;6500.0
3841;20260214;978;5;2;48;13582037.0;0.0
3842;20260105;270;1;0;0;3389221.0;0.0
3843;20260406;140;3;1;44;14580650.0;2500.0
3844;20260406;467;2;2;0;10964408.0;6500.0
3845;20260130;182;1;0;46;2140599.0;0.0
3846;20260220;579;4;1;10;10230686.0;0.0
3847;20260118;305;3;1;41;3239221.0;0.0
3848;20260407;799;1;0;19;9422345.0;6500.0
3849;20260410;560;1;2;33;2372323.0;6500.0
3850;20260109;567;2;0;0;9754151.0;6500.0
3851;20260123;149;5;3;90;9457861.0;6500.0
3852;20260224;180;2;3;0;5894907.0;6500.0
3853;20260101;366;1;2;0;57113.0;2500.0
3854;20260207;89;4;0;0;12108135.0;0.0
3855;20260302;272;3;0;0;5638988.0;2500.0
3856;20260131;673;5;3;15;11447191.0;2500.0
3857;20260220;586;1;0;75;2463103.0;0.0
3858;20260116;669;4;2;64;5126699.0;6500.0
3859;20260314;800;2;0;0;12508394.0;0.0
3860;20260225;251;2;2;29;895835.0;0.0
3861;20260116;906;1;1;53;3507128.0;6500.0
3862;20260112;355;4;3;59;9521365.0;0.0
3863;20260407;288;1;0;77;9353986.0;0.0
3864;20260220;26;2;2;0;10164792.0;2500.0
3865;20260401;596;1;2;4;6581382.0;0.0
3866;20260126;983;4;3;88;5836727.0;2500.0
3867;20260322;449;5;2;0;3890417.0;0.0
3868;20260220;754;4;3;0;353327.0;6500.0
3869;20260108;795;4;2;72;2465781.0;2500.0
3870;20260105;751;3;1;18;11598192.0;0.0
3871;20260326;761;2;2;0;68578.0;6500.0
3872;20260306;401;5;0;0;4761177.0;2500.0
3873;20260330;363;2;1;57;7891902.0;6500.0
3874;20260227;245;1;3;21;3362257.0;2500.0
3875;20260224;681;5;1;86;14684111.0;2500.0
3876;20260405;892;5;3;0;13909383.0;0.0
3877;20260313;52;1;1;16;915956.0;0.0
3878;20260218;37;4;2;93;9937176.0;6500.0
3879;20260315;223;2;2;69;1458984.0;2500.0
3880;20260211;274;4;2;92;9261113.0;2500.0
3881;20260208;689;1;1;88;10951141.0;2500.0
3882;20260228;332;5;2;17;5469344.0;0.0
3883;20260310;684;5;3;66;13242601.0;2500.0
3884;20260314;697;1;3;0;12524158.0;0.0
3885;20260103;731;5;1;96;11244437.0;6500.0
3886;20260222;352;1;1;0;6285064.0;2500.0
3887;20260228;10;2;2;28;7055439.0;6500.0
3888;20260305;823;5;2;0;9331122.0;6500.0
3889;20260328;848;3;1;22;13767745.0;6500.0
3890;20260209;547;2;0;0;7003260.0;2500.0
3891;20260324;437;3;2;36;9540516.0;0.0
3892;20260115;331;4;1;9;7486154.0;0.0
3893;20260329;487;3;2;3;11665931.0;6500.0
3894;20260314;166;5;1;0;10731870.0;0.0
3895;20260206;713;1;3;25;9968399.0;6500.0
3896;20260307;325;5;2;0;14596262.0;6500.0
3897;20260129;857;2;1;32;1526779.0;2500.0
3898;20260217;628;5;2;69;11325765.0;0.0
3899;20260306;602;1;0;0;3253460.0;0.0
3900;20260406;456;3;3;25;7144162.0;0.0
3901;20260115;379;1;3;37;9991883.0;2500.0
3902;20260203;553;2;3;0;4290408.0;2500.0
3903;20260107;15;1;1;41;13685499.0;0.0
3904;20260327;762;3;0;0;9221921.0;6500.0
3905;20260119;116;4;2;91;3784756.0;2500.0
3906;20260327;354;1;0;29;9056734.0;2500.0
3907;20260223;181;2;0;85;7418401.0;2500.0
3908;20260103;955;1;2;32;202336.0;2500.0
3909;20260403;896;5;1;47;11028302.0;0.0
3910;20260115;426;5;3;0;10186458.0;2500.0
3911;20260111;68;2;2;80;12703188.0;2500.0
3912;20260228;642;2;2;35;1864364.0;2500.0
3913;20260408;190;3;1;0;4695591.0;0.0
3914;20260302;96;5;2;0;4486715.0;2500.0
3915;20260407;852;1;2;20;12258122.0;0.0
3916;20260402;855;2;3;39;13998281.0;2500.0
3917;20260410;16;5;1;40;2826363.0;0.0
3918;20260308;85;4;3;0;6426978.0;0.0
3919;20260404;55;1;2;1;14037236.0;2500.0
3920;20260108;781;1;1;0;5448538.0;2500.0
3921;20260309;587;4;1;0;3875217.0;2500.0
3922;20260316;937;2;2;70;5312208.0;2500.0
3923;20260105;745;3;1;0;10481451.0;2500.0
3924;20260214;474;5;3;46;12358969.0;2500.0
3925;20260306;854;2;1;2;7708731.0;0.0
3926;20260120;855;2;3;36;6349844.0;2500.0
3927;20260104;782;2;2;44;11544793.0;6500.0
3928;20260112;221;1;0;45;5974012.0;0.0
3929;20260306;532;1;0;12;7880043.0;2500.0
3930;20260319;453;5;3;87;1089729.0;2500.0
3931;20260308;827;3;1;24;13432178.0;0.0
3932;20260128;378;5;1;0;11561805.0;0.0
3933;20260301;865;4;2;31;14430556.0;0.0
3934;20260115;376;3;2;91;7918186.0;2500.0
3935;20260329;367;4;1;87;4004001.0;6500.0
3936;20260122;866;5;2;0;813939.0;6500.0
3937;20260323;159;4;0;49;35188.0;2500.0
3938;20260226;303;3;2;29;5354118.0;6500.0
3939;20260308;819;5;2;68;1517390.0;6500.0
3940;20260212;507;2;1;34;4468369.0;0.0
3941;20260206;302;4;3;9;11263406.0;2500.0
3942;20260303;500;1;1;40;12974853.0;2500.0
3943;20260309;457;2;3;0;138944.0;0.0
3944;20260328;811;2;1;0;10679590.0;0.0
3945;20260323;392;2;2;54;11511066.0;6500.0
3946;20260217;826;1;0;0;5977707.0;6500.0
3947;20260102;412;1;2;0;10533295.0;6500.0
3948;20260302;197;5;3;59;7345171.0;2500.0
3949;20260409;550;2;2;28;9382066.0;0.0
3950;20260224;503;5;0;0;10640128.0;0.0
3951;20260104;671;4;2;91;8134956.0;6500.0
3952;20260131;547;1;3;55;8212230.0;0.0
3953;20260321;721;5;2;53;6416587.0;6500.0
3954;20260103;521;5;2;0;1461427.0;6500.0
3955;20260317;680;3;3;91;12440553.0;0.0
3956;20260123;385;5;3;0;12353620.0;6500.0
3957;20260201;710;4;1;0;7954677.0;0.0
3958;20260113;270;2;1;0;5571343.0;2500.0
3959;20260120;990;1;2;98;12383367.0;2500.0
3960;20260324;348;4;0;7;13271454.0;6500.0
3961;20260305;186;4;2;0;3260441.0;6500.0
3962;20260324;858;2;3;0;4812953.0;0.0
3963;20260111;754;1;3;0;9730404.0;6500.0
3964;20260101;84;2;3;0;5754842.0;0.0
3965;20260329;7;3;0;17;4730960.0;6500.0
3966;20260324;907;5;3;0;14566400.0;2500.0
3967;20260227;962;5;1;0;2935536.0;0.0
3968;20260301;313;5;1;94;14852454.0;2500.0
3969;20260224;870;5;3;22;13476357.0;2500.0
3970;20260209;158;5;1;70;6762520.0;6500.0
3971;20260220;283;3;2;0;3836009.0;6500.0
3972;20260315;737;4;3;19;5539805.0;6500.0
3973;20260310;562;2;1;16;2297113.0;6500.0
3974;20260207;317;2;1;0;11359313.0;2500.0
3975;20260313;657;5;3;76;1879271.0;6500.0
3976;20260126;852;5;0;49;7393966.0;0.0
3977;20260217;144;2;1;90;2811467.0;0.0
3978;20260320;86;4;2;79;11128601.0;6500.0
3979;20260121;7;1;0;0;9344698.0;2500.0
3980;20260127;822;2;0;71;4223375.0;2500.0
3981;20260109;14;3;2;13;13323665.0;0.0
3982;20260115;506;5;3;70;5630680.0;2500.0
3983;20260207;459;3;3;3;9270894.0;2500.0
3984;20260208;580;3;1;0;5453900.0;0.0
3985;20260116;302;5;1;4;1319415.0;2500.0
3986;20260105;304;2;1;0;5718602.0;0.0
3987;20260227;566;3;2;50;12012995.0;0.0
3988;20260302;503;1;1;9;13344093.0;0.0
3989;20260128;713;2;0;31;14130314.0;0.0
3990;20260228;275;3;3;0;1412438.0;2500.0
3991;20260323;18;2;2;82;392229.0;6500.0
3992;20260319;720;3;2;0;2957753.0;0.0
3993;20260320;828;5;2;0;1854108.0;0.0
3994;20260303;683;2;2;0;26625.0;6500.0
3995;20260214;822;2;1;80;123626.0;6500.0
3996;20260406;200;3;1;47;14834960.0;0.0
3997;20260201;609;5;2;0;4082296.0;0.0
3998;20260109;936;5;2;49;7857458.0;2500.0
3999;20260408;149;3;0;43;14616100.0;0.0
4000;20260131;471;5;2;0;6028854.0;6500.0
4001;20260130;418;5;1;0;5017132.0;0.0
4002;20260313;500;5;3;36;12847013.0;0.0
4003;20260325;368;5;0;100;2707309.0;6500.0
4004;20260410;301;2;2;4;11609494.0;0.0
4005;20260106;760;2;3;11;355561.0;0.0
4006;20260208;373;5;1;20;4012090.0;0.0
4007;20260103;892;5;1;43;2992090.0;6500.0
4008;20260110;494;5;2;24;13248257.0;6500.0
4009;20260327;311;2;3;69;13562504.0;0.0
4010;20260214;713;2;1;0;5072801.0;0.0
4011;20260103;169;5;2;92;11311488.0;6500.0
4012;20260228;635;1;3;68;6402946.0;6500.0
4013;20260306;152;5;0;48;7220518.0;0.0
4014;20260119;996;5;3;32;13248161.0;0.0
4015;20260227;340;2;2;0;2768366.0;0.0
4016;20260324;299;5;1;11;423266.0;6500.0
4017;20260307;926;5;0;0;9391457.0;2500.0
4018;20260204;823;4;2;25;10495870.0;6500.0
4019;20260223;585;1;3;21;8903521.0;6500.0
4020;20260330;215;2;2;22;14965876.0;6500.0
4021;20260224;697;5;3;0;6834278.0;2500.0
4022;20260408;738;2;2;0;4056548.0;6500.0
4023;20260301;803;5;3;93;6578646.0;6500.0
4024;20260222;542;2;1;59;2156202.0;2500.0
4025;20260310;168;3;1;0;10054954.0;2500.0
4026;20260331;860;3;2;96;14302820.0;2500.0
4027;20260107;149;2;1;0;13494385.0;0.0
4028;20260326;772;4;1;47;2087275.0;2500.0
4029;20260321;875;2;2;58;8762770.0;2500.0
4030;20260109;773;2;0;82;3737239.0;2500.0
4031;20260406;795;4;1;37;1761381.0;0.0
4032;20260314;889;5;3;10;4811774.0;6500.0
4033;20260329;795;2;2;0;10784888.0;0.0
4034;20260205;317;2;1;40;1376287.0;0.0
4035;20260123;155;3;2;23;2183420.0;0.0
4036;20260401;713;4;2;70;5129715.0;6500.0
4037;20260301;767;3;3;0;10433028.0;6500.0
4038;20260306;126;5;2;39;8149234.0;2500.0
4039;20260102;202;5;2;61;8505604.0;0.0
4040;20260314;444;5;2;76;11152068.0;2500.0
4041;20260108;178;5;1;88;12570583.0;2500.0
4042;20260322;362;5;2;0;14833430.0;2500.0
4043;20260130;201;1;3;26;10128893.0;2500.0
4044;20260323;891;2;0;71;2037293.0;2500.0
4045;20260305;470;3;3;6;3905720.0;0.0
4046;20260307;312;5;2;0;10507874.0;0.0
4047;20260305;3;1;0;69;5228326.0;2500.0
4048;20260407;654;5;2;0;1019923.0;0.0
4049;20260302;479;5;2;0;4507737.0;2500.0
4050;20260323;909;2;2;0;4936745.0;2500.0
4051;20260128;136;5;3;46;1820610.0;0.0
4052;20260105;574;5;2;100;3682840.0;2500.0
4053;20260128;24;2;3;0;8541870.0;2500.0
4054;20260313;81;2;3;100;6542326.0;0.0
4055;20260208;844;5;1;86;11519928.0;2500.0
4056;20260203;845;2;1;41;1007206.0;6500.0
4057;20260312;714;2;2;55;13163767.0;6500.0
4058;20260309;657;1;3;80;13746014.0;0.0
4059;20260213;18;4;1;87;6699971.0;6500.0
4060;20260211;694;4;0;35;4815042.0;6500.0
4061;20260326;287;2;0;14;9587605.0;0.0
4062;20260129;983;5;0;38;11027836.0;2500.0
4063;20260228;684;2;1;6;1496098.0;0.0
4064;20260125;819;2;2;39;10308828.0;0.0
4065;20260408;421;3;3;0;7254467.0;6500.0
4066;20260107;469;5;1;0;13088638.0;6500.0
4067;20260319;324;1;2;2;6110955.0;2500.0
4068;20260312;996;5;1;32;131384.0;0.0
4069;20260323;936;3;0;82;581674.0;0.0
4070;20260317;534;4;3;0;4271479.0;6500.0
4071;20260302;216;2;1;47;1841137.0;2500.0
4072;20260212;845;2;2;30;2048813.0;6500.0
4073;20260224;845;5;1;0;2416636.0;0.0
4074;20260102;848;2;2;0;8168712.0;2500.0
4075;20260214;766;2;2;5;10460393.0;6500.0
4076;20260119;593;5;3;59;4751605.0;2500.0
4077;20260113;55;5;0;32;5223750.0;0.0
4078;20260226;423;5;1;29;8732207.0;2500.0
4079;20260105;755;2;3;27;11927816.0;0.0
4080;20260328;587;4;2;90;1649656.0;6500.0
4081;20260130;408;5;1;0;61336.0;6500.0
4082;20260403;803;4;1;51;5602271.0;6500.0
4083;20260219;790;4;2;64;6174380.0;0.0
4084;20260127;914;1;2;0;4209101.0;2500.0
4085;20260208;699;5;1;40;9861767.0;2500.0
4086;20260118;157;2;3;19;6400745.0;6500.0
4087;20260311;190;2;2;45;243534.0;0.0
4088;20260402;20;5;3;96;4158732.0;6500.0
4089;20260305;772;5;3;9;4755834.0;0.0
4090;20260308;58;2;2;74;5837277.0;0.0
4091;20260319;279;3;1;58;11942216.0;0.0
4092;20260117;966;4;2;84;11434910.0;2500.0
4093;20260227;801;5;3;31;12768371.0;0.0
4094;20260104;731;2;3;0;127748.0;2500.0
4095;20260316;370;5;1;0;3553980.0;6500.0
4096;20260109;513;5;3;13;7770123.0;0.0
4097;20260405;653;3;3;62;11173425.0;0.0
4098;20260128;178;2;1;0;1305430.0;0.0
4099;20260310;580;4;3;13;436831.0;6500.0
4100;20260120;960;2;1;0;6401074.0;2500.0
4101;20260206;37;3;1;34;7860504.0;2500.0
4102;20260124;757;2;3;0;3924354.0;2500.0
4103;20260314;104;2;0;45;6040291.0;6500.0
4104;20260406;318;4;1;0;1892455.0;6500.0
4105;20260127;441;3;1;89;5849055.0;2500.0
4106;20260107;692;4;3;92;4128745.0;2500.0
4107;20260304;98;5;1;46;7821120.0;6500.0
4108;20260314;929;2;0;0;13275373.0;2500.0
4109;20260226;224;5;0;0;6099190.0;6500.0
4110;20260210;108;1;0;22;9582296.0;6500.0
4111;20260329;642;5;1;50;4299611.0;2500.0
4112;20260217;161;3;2;7;3744522.0;6500.0
4113;20260405;716;5;2;83;7717198.0;2500.0
4114;20260119;369;2;3;4;5042862.0;6500.0
4115;20260212;250;5;3;10;2874590.0;6500.0
4116;20260216;92;2;1;18;10125272.0;0.0
4117;20260106;24;4;0;0;8437684.0;2500.0
4118;20260112;268;5;2;66;10581091.0;2500.0
4119;20260215;364;5;0;10;9957959.0;2500.0
4120;20260130;732;1;0;70;6720055.0;2500.0
4121;20260408;833;3;3;85;3437648.0;6500.0
4122;20260408;687;1;1;77;13512027.0;2500.0
4123;20260207;80;2;1;0;5366907.0;0.0
4124;20260220;469;5;1;11;6451738.0;6500.0
4125;20260310;121;5;2;40;11096823.0;6500.0
4126;20260319;432;4;3;0;1069808.0;6500.0
4127;20260310;787;2;1;72;12448836.0;0.0
4128;20260131;861;2;3;81;13978570.0;2500.0
4129;20260207;306;5;3;15;9147012.0;6500.0
4130;20260317;336;2;1;0;7547922.0;0.0
4131;20260125;265;4;1;0;13001569.0;0.0
4132;20260127;695;2;2;100;10278418.0;0.0
4133;20260225;368;2;1;76;2425203.0;6500.0
4134;20260112;397;5;2;100;9227138.0;0.0
4135;20260317;856;2;3;97;5429415.0;0.0
4136;20260410;614;2;2;60;11257110.0;2500.0
4137;20260114;111;2;2;41;13362844.0;0.0
4138;20260218;379;5;3;96;10057322.0;2500.0
4139;20260301;824;5;2;42;4660206.0;0.0
4140;20260226;740;3;3;57;1007345.0;0.0
4141;20260123;33;4;1;64;2876259.0;6500.0
4142;20260101;71;3;2;0;13708148.0;0.0
4143;20260317;812;1;3;53;14129033.0;2500.0
4144;20260220;535;2;2;59;2753949.0;2500.0
4145;20260406;615;2;2;91;3582853.0;2500.0
4146;20260403;832;5;2;65;2355077.0;6500.0
4147;20260115;277;4;2;37;797853.0;2500.0
4148;20260116;917;5;1;0;10370632.0;0.0
4149;20260226;365;4;0;0;4513548.0;6500.0
4150;20260204;299;3;3;79;5238585.0;6500.0
4151;20260329;258;2;1;0;14296721.0;2500.0
4152;20260227;29;3;1;0;1012719.0;0.0
4153;20260120;231;2;2;0;5052445.0;2500.0
4154;20260311;960;1;2;2;10329976.0;0.0
4155;20260103;177;2;1;75;10043275.0;0.0
4156;20260408;119;1;0;11;1726563.0;0.0
4157;20260408;243;3;1;48;3693766.0;2500.0
4158;20260214;340;4;1;77;14931607.0;6500.0
4159;20260210;387;1;1;51;1353051.0;2500.0
4160;20260109;363;2;3;69;5815318.0;2500.0
4161;20260327;243;2;2;62;6439868.0;0.0
4162;20260329;385;4;0;0;5387654.0;6500.0
4163;20260214;182;5;1;5;5887019.0;6500.0
4164;20260105;402;3;3;23;11830851.0;0.0
4165;20260327;427;1;3;93;8762412.0;6500.0
4166;20260307;914;2;3;0;2751095.0;6500.0
4167;20260302;36;1;2;0;4122528.0;6500.0
4168;20260401;372;2;0;10;13774249.0;2500.0
4169;20260201;852;2;3;0;9175595.0;6500.0
4170;20260125;237;2;3;0;9894319.0;6500.0
4171;20260407;169;4;0;57;13368405.0;6500.0
4172;20260107;594;1;2;15;9554549.0;6500.0
4173;20260227;750;2;2;94;1955171.0;0.0
4174;20260208;290;5;2;0;408808.0;2500.0
4175;20260105;282;5;0;17;11529373.0;6500.0
4176;20260201;980;3;1;0;3696819.0;2500.0
4177;20260204;326;2;0;44;12800472.0;0.0
4178;20260322;128;1;0;41;3372422.0;6500.0
4179;20260315;72;4;3;83;12072306.0;6500.0
4180;20260319;140;4;1;63;11881973.0;6500.0
4181;20260213;57;3;0;84;12006232.0;2500.0
4182;20260403;392;1;2;5;3007765.0;6500.0
4183;20260112;788;4;2;0;2834846.0;0.0
4184;20260123;918;2;2;30;6921314.0;6500.0
4185;20260211;143;5;0;5;6779986.0;0.0
4186;20260113;694;1;3;68;8236001.0;2500.0
4187;20260309;48;5;3;99;9470671.0;2500.0
4188;20260222;835;1;3;24;9845601.0;6500.0
4189;20260101;871;5;2;35;3003115.0;2500.0
4190;20260215;27;5;2;92;5807567.0;2500.0
4191;20260324;158;5;3;49;6237431.0;6500.0
4192;20260327;856;1;1;0;2648420.0;2500.0
4193;20260309;918;5;0;0;11298360.0;6500.0
4194;20260408;491;2;0;1;1233986.0;2500.0
4195;20260330;843;4;2;59;10707153.0;6500.0
4196;20260107;96;5;3;84;6433678.0;6500.0
4197;20260205;89;5;1;98;3690639.0;0.0
4198;20260313;892;5;2;32;6258083.0;6500.0
4199;20260311;902;2;1;59;13925090.0;6500.0
4200;20260403;40;4;1;0;2041468.0;6500.0
4201;20260208;597;2;3;0;6556056.0;2500.0
4202;20260222;558;2;1;0;9132903.0;0.0
4203;20260203;805;3;3;58;5200066.0;0.0
4204;20260206;543;2;1;8;9619247.0;6500.0
4205;20260306;306;2;2;0;1753349.0;2500.0
4206;20260218;685;1;3;0;11116261.0;0.0
4207;20260308;897;2;0;95;1755786.0;0.0
4208;20260124;579;5;1;0;13305188.0;2500.0
4209;20260224;650;4;2;0;11474906.0;2500.0
4210;20260223;874;2;2;57;9133114.0;6500.0
4211;20260316;304;5;0;0;13613512.0;6500.0
4212;20260211;499;4;2;14;12567411.0;0.0
4213;20260207;40;5;3;48;5600000.0;2500.0
4214;20260209;426;4;0;27;7798373.0;2500.0
4215;20260212;241;5;3;93;4959987.0;6500.0
4216;20260304;432;5;0;53;13048516.0;6500.0
4217;20260307;233;3;1;50;9490783.0;6500.0
4218;20260226;713;3;2;70;13048493.0;2500.0
4219;20260201;496;4;1;51;9418015.0;2500.0
4220;20260305;63;1;3;88;3638835.0;6500.0
4221;20260301;245;2;3;61;14920255.0;2500.0
4222;20260213;702;2;0;0;4218235.0;6500.0
4223;20260304;683;2;2;36;13119703.0;0.0
4224;20260305;561;5;0;2;2504172.0;2500.0
4225;20260126;752;2;1;2;10002281.0;0.0
4226;20260209;875;5;3;0;3541972.0;6500.0
4227;20260103;552;3;0;47;3172621.0;6500.0
4228;20260331;112;5;2;0;1897551.0;0.0
4229;20260218;249;2;1;70;1163205.0;2500.0
4230;20260220;542;3;3;60;12377886.0;2500.0
4231;20260310;77;2;2;59;1570035.0;0.0
4232;20260322;432;2;3;0;11561773.0;6500.0
4233;20260107;884;2;1;0;11188846.0;2500.0
4234;20260214;233;3;3;17;14350855.0;2500.0
4235;20260401;103;5;2;0;3237855.0;6500.0
4236;20260218;187;2;3;23;4049959.0;6500.0
4237;20260319;18;2;3;97;13794941.0;6500.0
4238;20260319;101;1;2;40;4500357.0;0.0
4239;20260117;549;2;1;0;10053262.0;0.0
4240;20260114;112;2;2;87;3704068.0;2500.0
4241;20260103;386;1;3;0;4104180.0;6500.0
4242;20260205;731;5;2;42;4859423.0;2500.0
4243;20260403;785;4;3;78;243594.0;0.0
4244;20260220;934;1;1;87;3283686.0;0.0
4245;20260217;215;2;3;12;8490471.0;0.0
4246;20260204;998;5;3;88;7698293.0;6500.0
4247;20260128;244;5;3;96;6321681.0;0.0
4248;20260221;944;2;2;49;10855272.0;2500.0
4249;20260410;459;5;0;1;3206650.0;2500.0
4250;20260213;939;3;3;0;5854216.0;0.0
4251;20260320;350;5;3;0;3112365.0;2500.0
4252;20260303;534;1;1;19;13537176.0;6500.0
4253;20260219;394;5;0;66;1150500.0;6500.0
4254;20260329;385;5;2;53;7267089.0;0.0
4255;20260227;688;2;1;22;10049551.0;6500.0
4256;20260201;562;5;3;0;198996.0;6500.0
4257;20260117;491;4;1;0;5021271.0;6500.0
4258;20260309;889;4;1;54;10078884.0;2500.0
4259;20260217;825;5;1;96;12309332.0;0.0
4260;20260206;465;2;1;86;14214103.0;0.0
4261;20260127;799;4;3;62;3605278.0;2500.0
4262;20260309;690;4;1;4;10765424.0;0.0
4263;20260219;778;2;1;14;1440024.0;2500.0
4264;20260403;259;4;0;60;11076753.0;6500.0
4265;20260227;327;5;1;0;1902481.0;2500.0
4266;20260212;937;2;1;74;955200.0;0.0
